reportedyear,crime,Neighbourhood,Lat,Long
2014,Assault,Downsview-Roding-CFB (26),43.7315254,-79.4628754
2014,Assault,Downsview-Roding-CFB (26),43.7315254,-79.4628754
2014,Assault,Maple Leaf (29),43.7086601,-79.4780655
2014,Robbery,York University Heights (27),43.7724457,-79.5113983
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.7410965,-79.5892334
2014,Break and Enter,Woburn (137),43.7735023,-79.2306824
2014,Break and Enter,Wexford/Maryvale (119),43.7369499,-79.297226
2014,Break and Enter,Stonegate-Queensway (16),43.6356659,-79.5086288
2014,Assault,Englemount-Lawrence (32),43.7194862,-79.4439087
2014,Assault,Westminster-Branson (35),43.772316,-79.450943
2014,Theft Over,Flemingdon Park (44),43.7122536,-79.3292923
2014,Assault,O'Connor-Parkview (54),43.7142792,-79.3059692
2014,Robbery,Corso Italia-Davenport (92),43.6795502,-79.4359131
2014,Assault,Clairlea-Birchmount (120),43.7110825,-79.2698059
2014,Assault,Newtonbrook West (36),43.7875824,-79.4302216
2014,Break and Enter,Moss Park (73),43.6553421,-79.3657532
2014,Break and Enter,Moss Park (73),43.6529884,-79.3647842
2014,Assault,New Toronto (18),43.5969582,-79.5224915
2014,Break and Enter,Forest Hill North (102),43.7060852,-79.4318085
2014,Assault,High Park North (88),43.6572876,-79.452713
2014,Break and Enter,Bedford Park-Nortown (39),43.730835,-79.4238281
2014,Assault,Ionview (125),43.7299652,-79.2778625
2014,Robbery,Brookhaven-Amesbury (30),43.6975975,-79.5023804
2014,Assault,Stonegate-Queensway (16),43.6239204,-79.4982376
2014,Assault,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2014,Break and Enter,Milliken (130),43.8038826,-79.2982101
2014,Break and Enter,L'Amoreaux (117),43.7770271,-79.3203735
2014,Theft Over,Rouge (131),43.8366013,-79.2511902
2014,Break and Enter,Lansing-Westgate (38),43.7511826,-79.4354935
2014,Break and Enter,West Humber-Clairville (1),43.7439194,-79.6054993
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471
2014,Assault,West Hill (136),43.7654495,-79.1994705
2014,Assault,West Hill (136),43.7654495,-79.1994705
2014,Assault,West Hill (136),43.7654495,-79.1994705
2014,Assault,Church-Yonge Corridor (75),43.66465,-79.3805237
2014,Robbery,Humewood-Cedarvale (106),43.6833115,-79.4268799
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471
2014,Assault,Bendale (127),43.7544174,-79.2509308
2014,Break and Enter,Kensington-Chinatown (78),43.6553154,-79.3918839
2014,Break and Enter,West Hill (136),43.7646217,-79.1861115
2014,Assault,Birchcliffe-Cliffside (122),43.7011414,-79.2599258
2014,Theft Over,Lawrence Park South (103),43.712986,-79.416626
2014,Break and Enter,Lawrence Park South (103),43.712986,-79.416626
2014,Assault,Church-Yonge Corridor (75),43.6526833,-79.3780899
2014,Break and Enter,Henry Farm (53),43.7695351,-79.3472977
2014,Assault,Mimico (includes Humber Bay Shores) (17),43.6273079,-79.4790192
2014,Break and Enter,Bay Street Corridor (76),43.6684799,-79.387413
2014,Theft Over,Waterfront Communities-The Island (77),43.6452789,-79.3892441
2014,Theft Over,Milliken (130),43.8175964,-79.258873
2014,Assault,Bay Street Corridor (76),43.6624718,-79.3863831
2014,Break and Enter,Humber Summit (21),43.7598152,-79.5495529
2014,Break and Enter,Church-Yonge Corridor (75),43.6675644,-79.3856888
2014,Break and Enter,Agincourt South-Malvern West (128),43.7865524,-79.2702637
2014,Assault,Black Creek (24),43.7660446,-79.511673
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.7410965,-79.5892334
2014,Assault,Don Valley Village (47),43.7850952,-79.3599701
2014,Assault,West Humber-Clairville (1),43.7439919,-79.5988693
2014,Robbery,Taylor-Massey (61),43.6957626,-79.2918549
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307
2014,Robbery,Bayview Village (52),43.7665901,-79.3880539
2014,Robbery,Taylor-Massey (61),43.6957626,-79.2918549
2014,Assault,Annex (95),43.6651192,-79.4112167
2014,Assault,Newtonbrook East (50),43.7813377,-79.412674
2014,Assault,New Toronto (18),43.6022644,-79.498497
2014,Assault,New Toronto (18),43.6022644,-79.498497
2014,Assault,Birchcliffe-Cliffside (122),43.705452,-79.2584
2014,Robbery,Annex (95),43.6666603,-79.4038696
2014,Robbery,Annex (95),43.6666603,-79.4038696
2014,Assault,Humbermede (22),43.7337494,-79.5382309
2014,Assault,Waterfront Communities-The Island (77),43.6457329,-79.4006348
2014,Break and Enter,Birchcliffe-Cliffside (122),43.6853142,-79.2812576
2014,Assault,Moss Park (73),43.6506844,-79.3666916
2014,Assault,York University Heights (27),43.774353,-79.4998016
2014,Robbery,Woodbine Corridor (64),43.6710815,-79.3137207
2014,Assault,Bedford Park-Nortown (39),43.7321625,-79.4327621
2014,Assault,Beechborough-Greenbrook (112),43.6934128,-79.4832687
2014,Assault,Newtonbrook West (36),43.792305,-79.4411087
2014,Robbery,L'Amoreaux (117),43.8006516,-79.3070679
2014,Break and Enter,Yonge-St.Clair (97),43.6946602,-79.3972626
2014,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956
2014,Assault,Bendale (127),43.7736168,-79.2611313
2014,Assault,Bendale (127),43.7736168,-79.2611313
2014,Assault,Bendale (127),43.7736168,-79.2611313
2014,Assault,Bendale (127),43.7736168,-79.2611313
2014,Assault,Bendale (127),43.7736168,-79.2611313
2014,Robbery,Moss Park (73),43.6570702,-79.3745651
2014,Assault,Willowdale West (37),43.7685242,-79.4163208
2014,Assault,York University Heights (27),43.7545166,-79.4887619
2014,Assault,York University Heights (27),43.7545166,-79.4887619
2014,Assault,Niagara (82),43.6407585,-79.4114685
2014,Assault,West Hill (136),43.7668953,-79.1747665
2014,Assault,Clairlea-Birchmount (120),43.7124443,-79.2724075
2014,Break and Enter,Clanton Park (33),43.7503777,-79.4471664
2014,Assault,Westminster-Branson (35),43.7908134,-79.4530334
2014,Break and Enter,Wexford/Maryvale (119),43.7560654,-79.3146133
2014,Assault,Church-Yonge Corridor (75),43.662056,-79.3833847
2014,Break and Enter,Yonge-St.Clair (97),43.6894073,-79.3988953
2014,Robbery,Agincourt North (129),43.7970619,-79.2834396
2014,Assault,Church-Yonge Corridor (75),43.6563301,-79.380928
2014,Assault,Beechborough-Greenbrook (112),43.6934128,-79.4832687
2014,Break and Enter,Weston (113),43.6979637,-79.5115356
2014,Assault,Downsview-Roding-CFB (26),43.7247734,-79.5104294
2014,Break and Enter,Keelesdale-Eglinton West (110),43.687233,-79.4633636
2014,Theft Over,Mimico (includes Humber Bay Shores) (17),43.6183968,-79.5113297
2014,Break and Enter,Clairlea-Birchmount (120),43.7054405,-79.2675018
2014,Assault,Moss Park (73),43.6537323,-79.3732529
2014,Assault,Wychwood (94),43.6771049,-79.4324646
2014,Assault,Dorset Park (126),43.7689018,-79.285553
2014,Robbery,Lawrence Park South (103),43.7111893,-79.4114914
2014,Assault,Parkwoods-Donalda (45),43.765934,-79.326149
2014,Theft Over,Eglinton East (138),43.7366982,-79.248085
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972
2014,Break and Enter,Annex (95),43.6671753,-79.4146118
2014,Robbery,Oakridge (121),43.6933136,-79.2789612
2014,Break and Enter,Ionview (125),43.7375793,-79.2737198
2014,Assault,Black Creek (24),43.7672119,-79.5147705
2014,Assault,Black Creek (24),43.7672119,-79.5147705
2014,Assault,Black Creek (24),43.7672119,-79.5147705
2014,Assault,Black Creek (24),43.7559319,-79.5242844
2014,Assault,Black Creek (24),43.7559319,-79.5242844
2014,Assault,Church-Yonge Corridor (75),43.6586685,-79.3819275
2014,Break and Enter,Rouge (131),43.7908669,-79.1305847
2014,Break and Enter,Willowridge-Martingrove-Richview (7),43.6868286,-79.5334473
2014,Break and Enter,Mount Pleasant West (104),43.7073326,-79.3954926
2014,Break and Enter,Glenfield-Jane Heights (25),43.7564888,-79.5134201
2014,Break and Enter,Milliken (130),43.8291206,-79.2760773
2014,Break and Enter,Thorncliffe Park (55),43.7085533,-79.362793
2014,Assault,Willowdale West (37),43.7685242,-79.4163208
2014,Assault,Roncesvalles (86),43.6537476,-79.4495087
2014,Break and Enter,Parkwoods-Donalda (45),43.7429771,-79.3296051
2014,Break and Enter,East End-Danforth (62),43.6781273,-79.301178
2014,Assault,Rockcliffe-Smythe (111),43.6788063,-79.4829025
2014,Break and Enter,Birchcliffe-Cliffside (122),43.6861038,-79.2862473
2014,Break and Enter,Church-Yonge Corridor (75),43.6531715,-79.3757706
2014,Assault,Thorncliffe Park (55),43.7074776,-79.3436279
2014,Assault,Thorncliffe Park (55),43.7074776,-79.3436279
2014,Break and Enter,Beechborough-Greenbrook (112),43.6908531,-79.4754181
2014,Theft Over,Waterfront Communities-The Island (77),43.6426506,-79.3776855
2014,Break and Enter,West Hill (136),43.7752838,-79.1862335
2014,Break and Enter,Pelmo Park-Humberlea (23),43.7206726,-79.5374756
2014,Break and Enter,Islington-City Centre West (14),43.6385269,-79.5380096
2014,Break and Enter,Roncesvalles (86),43.6512032,-79.4453201
2014,Assault,Downsview-Roding-CFB (26),43.7303391,-79.4681091
2014,Assault,Annex (95),43.6729927,-79.4021378
2014,Break and Enter,Morningside (135),43.7903366,-79.2047577
2014,Assault,Old East York (58),43.6944504,-79.3441162
2014,Assault,Old East York (58),43.6944504,-79.3441162
2014,Assault,Downsview-Roding-CFB (26),43.7318192,-79.5112762
2014,Assault,Mimico (includes Humber Bay Shores) (17),43.6190643,-79.499588
2014,Break and Enter,Little Portugal (84),43.6517258,-79.4322586
2014,Assault,Bedford Park-Nortown (39),43.7132378,-79.42836
2014,Break and Enter,Yonge-St.Clair (97),43.6818695,-79.3966141
2014,Robbery,Annex (95),43.6666603,-79.4038696
2014,Assault,Bay Street Corridor (76),43.6447754,-79.3850174
2014,Assault,Weston (113),43.7010918,-79.5121231
2014,Assault,Tam O'Shanter-Sullivan (118),43.7821198,-79.2934647
2014,Robbery,Milliken (130),43.8218994,-79.2711563
2014,Robbery,Milliken (130),43.8218994,-79.2711563
2014,Robbery,Milliken (130),43.8218994,-79.2711563
2014,Robbery,Milliken (130),43.8218994,-79.2711563
2014,Assault,Willowridge-Martingrove-Richview (7),43.6814995,-79.5632019
2014,Break and Enter,Stonegate-Queensway (16),43.6347694,-79.5167847
2014,Assault,Church-Yonge Corridor (75),43.6657257,-79.3809586
2014,Assault,Woburn (137),43.7593193,-79.2320251
2014,Break and Enter,West Humber-Clairville (1),43.7303429,-79.6203613
2014,Break and Enter,Niagara (82),43.6386719,-79.4139557
2014,Assault,Pelmo Park-Humberlea (23),43.7121201,-79.5188522
2014,Assault,Humber Summit (21),43.7547112,-79.5688705
2014,Assault,Newtonbrook West (36),43.7802124,-79.4446259
2014,Break and Enter,Annex (95),43.67136,-79.3901978
2014,Assault,Annex (95),43.67136,-79.3901978
2014,Assault,Yonge-Eglinton (100),43.7063522,-79.4002838
2014,Assault,Flemingdon Park (44),43.7165565,-79.3373184
2014,Assault,Newtonbrook East (50),43.7868156,-79.4096146
2014,Assault,Newtonbrook East (50),43.7868156,-79.4096146
2014,Assault,Newtonbrook East (50),43.7868156,-79.4096146
2014,Theft Over,North St.James Town (74),43.6696587,-79.3757858
2014,Robbery,Rosedale-Moore Park (98),43.6880836,-79.3941422
2014,Assault,Waterfront Communities-The Island (77),43.6439705,-79.3887177
2014,Assault,Annex (95),43.6666222,-79.4117889
2014,Assault,Malvern (132),43.788372,-79.2365723
2014,Assault,Newtonbrook West (36),43.7738609,-79.4430084
2014,Assault,Newtonbrook West (36),43.7738609,-79.4430084
2014,Assault,Mount Pleasant West (104),43.6983032,-79.3966446
2014,Robbery,York University Heights (27),43.7643204,-79.476593
2014,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),43.7253761,-79.3811798
2014,Assault,Eglinton East (138),43.7432327,-79.2450638
2014,Assault,Edenbridge-Humber Valley (9),43.6603127,-79.5171204
2014,Assault,Woburn (137),43.762867,-79.2110519
2014,Break and Enter,St.Andrew-Windfields (40),43.7558136,-79.3470459
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6599846,-79.446785
2014,Break and Enter,Etobicoke West Mall (13),43.6356277,-79.5623169
2014,Assault,Malvern (132),43.8103409,-79.2200241
2014,Break and Enter,Agincourt South-Malvern West (128),43.7865524,-79.2702637
2014,Assault,Waterfront Communities-The Island (77),43.6460571,-79.3923264
2014,Break and Enter,North St.James Town (74),43.6672974,-79.3737793
2014,Break and Enter,Woburn (137),43.7809296,-79.2378922
2014,Assault,Runnymede-Bloor West Village (89),43.6655273,-79.4992065
2014,Break and Enter,Ionview (125),43.7363243,-79.2750854
2014,Assault,South Riverdale (70),43.6516495,-79.3377533
2014,Theft Over,Waterfront Communities-The Island (77),43.6460571,-79.3923264
2014,Assault,York University Heights (27),43.7447815,-79.4864502
2014,Assault,Milliken (130),43.8145828,-79.2922211
2014,Assault,Milliken (130),43.8145828,-79.2922211
2014,Assault,Milliken (130),43.8145828,-79.2922211
2014,Break and Enter,Englemount-Lawrence (32),43.7194862,-79.4439087
2014,Robbery,Woburn (137),43.782917,-79.2235489
2014,Robbery,Woburn (137),43.782917,-79.2235489
2014,Assault,West Humber-Clairville (1),43.7468796,-79.6220245
2014,Assault,Rouge (131),43.8044815,-79.1580429
2014,Robbery,Milliken (130),43.8327065,-79.2679596
2014,Break and Enter,Ionview (125),43.7380257,-79.2664566
2014,Assault,Church-Yonge Corridor (75),43.6504097,-79.3784714
2014,Assault,West Humber-Clairville (1),43.7010803,-79.5951767
2014,Assault,Waterfront Communities-The Island (77),43.6443443,-79.3678131
2014,Assault,Parkwoods-Donalda (45),43.762291,-79.3366013
2014,Assault,Parkwoods-Donalda (45),43.762291,-79.3366013
2014,Assault,Etobicoke West Mall (13),43.6391335,-79.5706406
2014,Assault,Etobicoke West Mall (13),43.6391335,-79.5706406
2014,Break and Enter,Oakridge (121),43.6933136,-79.2789612
2014,Assault,Downsview-Roding-CFB (26),43.7255173,-79.5132065
2014,Assault,Brookhaven-Amesbury (30),43.6964302,-79.4901657
2014,Assault,Don Valley Village (47),43.781662,-79.3572998
2014,Break and Enter,High Park-Swansea (87),43.645401,-79.4828796
2014,Assault,High Park-Swansea (87),43.645401,-79.4828796
2014,Assault,Wexford/Maryvale (119),43.7291946,-79.3045044
2014,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),43.66745,-79.4305267
2014,Assault,Oakwood Village (107),43.6923409,-79.4403
2014,Robbery,Bay Street Corridor (76),43.6502838,-79.3790741
2014,Assault,Moss Park (73),43.6561661,-79.3701248
2014,Assault,West Hill (136),43.7648773,-79.1945801
2014,Assault,Stonegate-Queensway (16),43.6366119,-79.4882507
2014,Robbery,Moss Park (73),43.6545258,-79.3694611
2014,Break and Enter,Caledonia-Fairbank (109),43.6921883,-79.4549484
2014,Assault,Eringate-Centennial-West Deane (11),43.653862,-79.5828857
2014,Assault,West Humber-Clairville (1),43.7202835,-79.5886612
2014,Theft Over,Annex (95),43.6680336,-79.397377
2014,Break and Enter,Willowdale East (51),43.7582283,-79.4101257
2014,Assault,Bayview Village (52),43.7683449,-79.3704834
2014,Break and Enter,East End-Danforth (62),43.6899681,-79.2937927
2014,Assault,Trinity-Bellwoods (81),43.6457481,-79.4112549
2014,Break and Enter,Eringate-Centennial-West Deane (11),43.653553,-79.5769806
2014,Assault,Church-Yonge Corridor (75),43.6637001,-79.3801117
2014,Assault,Danforth (66),43.6825104,-79.3403473
2014,Robbery,Rockcliffe-Smythe (111),43.6721115,-79.4963531
2014,Assault,Eglinton East (138),43.7416115,-79.2397308
2014,Break and Enter,Wexford/Maryvale (119),43.7266884,-79.3034668
2014,Break and Enter,Bayview Village (52),43.7684135,-79.3803253
2014,Assault,Eglinton East (138),43.7447929,-79.2447205
2014,Assault,Woburn (137),43.7795486,-79.2329788
2014,Assault,Black Creek (24),43.7590179,-79.5177765
2014,Assault,Morningside (135),43.7826042,-79.2049789
2014,Break and Enter,Waterfront Communities-The Island (77),43.6486702,-79.3671265
2014,Assault,Waterfront Communities-The Island (77),43.6486702,-79.3671265
2014,Assault,Bedford Park-Nortown (39),43.7216263,-79.4303131
2014,Break and Enter,Rouge (131),43.8048553,-79.1707382
2014,Break and Enter,Bedford Park-Nortown (39),43.71278,-79.4261475
2014,Break and Enter,Danforth East York (59),43.691143,-79.3329697
2014,Break and Enter,The Beaches (63),43.671814,-79.3058243
2014,Assault,Waterfront Communities-The Island (77),43.6472588,-79.3733139
2014,Assault,Eringate-Centennial-West Deane (11),43.6548882,-79.5645599
2014,Break and Enter,Princess-Rosethorn (10),43.6621323,-79.5326004
2014,Assault,Trinity-Bellwoods (81),43.6434937,-79.4224091
2014,Break and Enter,Church-Yonge Corridor (75),43.6667061,-79.3813629
2014,Break and Enter,Woodbine-Lumsden (60),43.6882324,-79.3092346
2014,Assault,Bayview Village (52),43.7768822,-79.3664246
2014,Break and Enter,Kensington-Chinatown (78),43.6481323,-79.4037781
2014,Assault,Cabbagetown-South St.James Town (71),43.6631927,-79.3730621
2014,Assault,Dorset Park (126),43.7651711,-79.2838364
2014,Break and Enter,Annex (95),43.6721497,-79.4139862
2014,Assault,Bayview Village (52),43.7768822,-79.3664246
2014,Theft Over,Regent Park (72),43.6573753,-79.3565292
2014,Assault,Church-Yonge Corridor (75),43.6612625,-79.3791122
2014,Assault,New Toronto (18),43.6010094,-79.5041428
2014,Break and Enter,Oakridge (121),43.6969986,-79.2854004
2014,Assault,Downsview-Roding-CFB (26),43.7247734,-79.5104294
2014,Robbery,Don Valley Village (47),43.7864914,-79.3521042
2014,Assault,Bay Street Corridor (76),43.6496162,-79.3821335
2014,Assault,Bayview Village (52),43.7863693,-79.3683319
2014,Break and Enter,Oakwood Village (107),43.6922646,-79.4406357
2014,Assault,Runnymede-Bloor West Village (89),43.6655273,-79.4992065
2014,Theft Over,O'Connor-Parkview (54),43.7075424,-79.3032455
2014,Break and Enter,St.Andrew-Windfields (40),43.759922,-79.3892441
2014,Assault,Newtonbrook West (36),43.7837067,-79.4219818
2014,Assault,Malvern (132),43.8113327,-79.2318039
2014,Assault,Pleasant View (46),43.7755013,-79.3289871
2014,Break and Enter,Pleasant View (46),43.7755013,-79.3289871
2014,Assault,Waterfront Communities-The Island (77),43.6439285,-79.4027023
2014,Assault,Thorncliffe Park (55),43.7074776,-79.3436279
2014,Assault,Humbermede (22),43.7382889,-79.5443802
2014,Break and Enter,Annex (95),43.6699333,-79.3946381
2014,Break and Enter,Willowdale East (51),43.7714882,-79.4028397
2014,Robbery,Weston (113),43.7006035,-79.5177917
2014,Assault,Birchcliffe-Cliffside (122),43.7079201,-79.2518692
2014,Assault,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471
2014,Assault,Kensington-Chinatown (78),43.6523132,-79.4060211
2014,Assault,New Toronto (18),43.5944023,-79.5097885
2014,Assault,Ionview (125),43.7314377,-79.2712097
2014,Assault,Annex (95),43.6711349,-79.3912811
2014,Assault,Scarborough Village (139),43.7465401,-79.211174
2014,Assault,Waterfront Communities-The Island (77),43.6444244,-79.3946228
2014,Assault,Wexford/Maryvale (119),43.7421455,-79.3097916
2014,Assault,Wexford/Maryvale (119),43.7421455,-79.3097916
